"language";"availableLanguages";"uri";"title";"type";"source";"represents"
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D915Peertopeerdatastoragesoftware.pdf";"Peer-to-peer data storage software: specification and source code";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D23Multimediamaterialsforoutreacheducation.pdf";"Multimedia materials for outreach/education";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D2142013TotalSolarEclipse.pdf";"Broadcasting Astronomical events report (2013 Total Solar Eclipse)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D920Periodicreportwithstatisticalresults.pdf";"Periodic report with statistical results";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D27Writtendidacticactivitymanualsforparallelactivitiesaroundastronomicaleventsforscholars2012TotalSolarEclipse.pdf";"Written didactic activity manuals for parallel activities around astronomical events for scholars";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D89DocumentationofusertoolsforanalysisofRTdata.pdf";"Documentation of user tools for analysis of RT data";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D93BroadcastingAstronomicalEventsReport.pdf";"Broadcasting Astronomical events reports";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D83Webcomponentsanddocumentationforpreparingcommunitywideexperiments.pdf";"Web components and documentation for preparing community-wide experiments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D82Webcomponentsanddocumentationforprogrammingofflineexperiments.pdf";"Web components and documentation for programming off-line experiments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D45DocumentationofexperienceexistingwithingtheGLORIAcollaboration.pdf";"Documentation of experience existing within the GLORIA collaboration";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D917PeertopeerDataStorageSoftwareSpecificationandSourceCodeUpdate.pdf";"Peer-to-peer data storage software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D97GLORIAPeertopeerlivebroadcastingsoftware.pdf";"Peer-to-peer live broadcasting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D914PeertopeerWebHosting.pdf";"Peer-to-peer web hosting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D62Userwebinterfaceforofflineexperimentsavailable.pdf";"User web interface for offline experiments available";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D63Userdocumentationfordesigningonlineandofflineexperiments.pdf";"User documentation for designing on-line and off-line experiments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D92BroadcastingAstronomicaleventsreports.pdf";"Broadcasting Astronomical events reports";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D47SecondReportOnNetworkUsage.pdf";"Report of network usage, contacted users and telescopes, participation, etc.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D77Demonstrator.pdf";"Demonstrator";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D39Secondreviewedsoftwarerequirementspecificationsreport.pdf";"Second reviewed software requirement specifications report";"relatedPrint";"ppm";""
"en";"en";"/docs/projects/cnect/3/283783/080/deliverables/002-D916Peertopeerdatastoragesoftwarespecificationandsourcecodeupdate.pdf";"Peer-to-peer data storage software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D66Recommendationforsoftwareimprovementsandmodifications.pdf";"Recommendation for software improvements and modifications";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D88DocumentationofdatareductionmethodsusedbyRTinthenetworkandtheresultingdatacombinationalgorithm.pdf";"Documentation of data reduction methods used by RT in the network and the resulting data algorithm";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D28Writtendidacticactivitymanualsfor2013TotalSolarEclipse.pdf";"Written didactic activity manuals for parallel activities around astronomical events for scholars";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D312Reportonuseraccesstonetworkresourcesandrecommendationsforpolicychanges.pdf";"Report on user access to network resources and recommendations for policy changes";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D912Peertopeerwebhostingsoftwarespecificationandsourcecodeupdate.pdf";"Peer-to-peer web hosting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D98Peertopeerlivebroadcastingsoftwarespecificationandsourcecodeupdate.pdf";"Peer-to-peer live broadcasting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D76ManualforCreatingNewOnlineexperimentswithaRTnetworkandCiclopeAstro.pdf";"Manual for Creating New On-line experiments with a RT network and Ciclope Astro";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D81Webcomponentsanddocumentationforprogrammingonlineexperiments.pdf";"Web components and documentation for programming on-line experiments";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D65UserFAQPage.pdf";"User FAQ page";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D461streportonnetworkusage.pdf";"Report of network usage, contacted users and telescopes, participation, etc.";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D919Periodicreportwithstatisticalresults.pdf";"Periodic report with statistical results";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D211lunareclipseactivity3v02A.pdf";"Written didactic activity manuals for parallel activities around astronomical events for scholars";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D96Peertopeerlivebroadcastingsoftware.pdf";"Peer-to-peer live broadcasting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D310Reportforstandardmethodologyforonlineexperimentationandthechoiceoftheonlineexperiments.pdf";"Report for standard methodology for online experimentation and the choice";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D913Peertopeerdatastoragesoftwarespecificationandsourcecodeupdate.pdf";"Peer-to-peer web hosting software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D64UserdocumentationforinstallingGLORIAsoftwarepackage.pdf";"User documentation for installing GLORIA software package";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D916Peertopeerdatastoragesoftwarespecificationandsourcecodeupdate.pdf";"Peer-to-peer data storage software: specification and source code update";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D61Onlineexperimentwebinterfaceavailabletousers.pdf";"Online experiment web interface available to users";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D29lunareclipseactivity1v02A.pdf";"Written didactic activity manuals for parallel activities around astronomical events for scholars";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/3/283783/080/deliverables/001-D84Onlinedemonstratorexperimentimplemented.pdf";"On-line demonstrator experiment implemented";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-1-4-defining-the-features-of-the-wsml-rule-v2-0-language.pdf";"D3.1.4 Defining Features WSML-Rule v2.0 language";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d1-2-1-wsmo-grounding-in-sawsdl.pdf";"D1.2.1 WSMO grounding in SAWSDL";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/publishing/readmore/soa4all-brochure-out.jpg";"SOA4All brochure (outside)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d9-1-1b-future-c2c-ecommerce-requirements-and-scenario-descriptions-v2-0.pdf";"D9.1.1 Future C2C eCommerce Req and Scenario Descriptions v2.0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/annex-a-3-semantic-spaces-tutorial.pdf";"D13.1.1c Tutorial: Semantic Spaces";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d133bdistributedsemanticspaces2ndimplementation.zip";"D1.3.3B Distributed Semantic Spaces Imlementation 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-4-4-wsmo-data-grounding-component.pdf";"D3.2.4 WSMO Data Grounding Component";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d13-2-1-first-external-soa4all-tutorial.pdf";"D13.2.1 First External SOA4ALL Tutorial";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d5-1-1b-state-of-art-service-description-exist-discovery-techniques.pdf";"D5.1.1 SotA Service Description and Discovery Techniques";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d1-3-3a-distributed-semantic-mktplace.zip";"D1.3.3A A Distributed Semantic Marketplace";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-4-6-microwsmo-v2.pdf";"D3.4.6 MicroWSMO v2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d10-1-1-business-scenarios-and-models.pdf";"D10.1.1 Business Scenarios and Models";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-2-2-first-prototype-reasoner-for-wsml-core-v2-0.pdf";"D3.2.2 First Prototype Repository reasoner for WSML-Core v2.0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d5-4-1-first-service-ranking-prototype.pdf";"D5.4.1 First Service Ranking Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/002-d253finalsummativeevaluationsoa4allstudiov11.pdf";"D2.5.3 Final summative Evaluation of SOA4All Studio";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d7-6-service-annotations-v1-0.zip";"D7.6 End User Service Annotation and Context Descriptions";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d11-2-1-initial-wg-aligning-wsmo-with-other-approaches-to-w3c.pdf";"D11.2.1 Initialise W3C WG on Aligning WSMO";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d6-3-2-advanced-spec-lightweight-2c-context-aware-process-modelling-l.pdf";"D6.3.2 Spec Lightweight Process Modelling Language - 2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d1115extendedoasisspecificationv1.zip";"D11.1.5 Extended OASIS Specification\nFor SEE";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d243soa4allstudiosecondprototype.pdf";"D2.4.3 SOA4ALL Studio Second Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d6-5-1-specification-first-prototype-of-the-compos-fwork.pdf";"D6.5.1 Spec/prototype Composition Framework - 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d2-1-2b-service-modelling-tools-design-resubmission.pdf";"D2.1.2 Service Modelling Tools Design";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-1-1-defining-the-features-of-the-wsml-quark-language.pdf";"D3.1.1 Defining Features WSML-Quark language";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d86web21cprototype2v10.pdf";"D8.6 Web 21c Prototype v2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d218multimediasemanticsearchtoolv10.pdf";"D2.8.1 Multimedia Semantic Search Tool";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/annex-a-5-reasoning-with-wsml.pdf";"D13.1.1e Tutorial: Reasoning with WSML";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d13-3-1-20first-20soa4all-20online-20webcast.pdf";"D13.3.1 First SOA4ALL Online Webcast";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d1332secondsoa4allonlinewebcast.pdf";"D13.3.2 Second SOA4All Online Webcast";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d12-6-1-definition-of-collaboration-activities.pdf";"D12.6.1 Definition of Collaboration\nActivities";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d214serviceprovisioningplatform2ndprototype.pdf";"D2.1.4 Service Provisioning Platform Second Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d3262ndprototyperulereasonerforwsmlrulev20v10.pdf";"D3.2.6 Second Prototype Rule Reasoner for WSML-Rule v2.0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d2-3-2-service-monitoring-and-management-tool-suite-first-prototype.pdf";"D2.3.2 service Monitoring and Management Tool Suite Prototype 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/annex-a-4-web-2-0-tutorial.pdf";"D13.1.1d Tutorial: Web 2.0";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/prototype-annex-i-to-2-4-1.zip";"D2.4.1 Prototype +Annex I";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/publishing/readmore/white-paper-v-2-3.pdf";"(White paper) Web Services are dead. Long live Internet Services";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d941c2cecommerceprototype2v10.pdf";"D9.4.1 C2C eCommerce Prototypes v2";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d653finalprototypeforadaptiveservicecompositionexecutionv10.pdf";"D6.5.3 Prototype Adaptive Sv Composition Execution - 3";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d10-4-1-constraint-analysis-v1.pdf";"D10.4.1 Constraints Analysis: Identification of Market Risks";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-4-7-defining-extensions-wsmo-capturing-context-info.pdf";"D3.4.7 Defining Extensions to WSMO";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d10-2-1-exploitation-strategy-and-plan-v1.pdf";"D10.1.2.1a Exploitation Strategy and Plan";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d1-4-1a-soa4all-reference-architecture-specification.pdf";"D1.4.1A SOA4All reference architecture Specification";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d1-4-1b-soa4all-runtime.pdf";"D1.4.1B SOA4ALL Runtime";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d12-3-1-initial-soa4all-website.pdf";"D12.3.1 Initial SOA4All Website";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/annex-i-to-d2-4.doc";"D2.4.1 Instructions expaining the prototype software";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d12-6-2-first-collaboration-activity-report.pdf";"D12.6.2 Collaboration Activity Report 1";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d0-3-moving-beyond-related-eu-projecs-v1-0.pdf";"D0.3 Moving Beyond Related EU Projects";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d2-4-2-20soa4all-20studio-20first-20prototype.pdf";"D2.4.2 SOA4ALL Studio First Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/prototype-annex-i-to-d6-5-1.zip";"D6.5.1 First running prototype of the Mapping Script Generator";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-4-5-sa-policy-v1-1.pdf";"D3.4.5 Semantic Annotations For WS-Policy (SA-Policy)";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/001-d532secondservicediscoveryprototypevfinal.pdf";"D5.3.2 Second Service Discovery Prototype";"relatedPrint";"ppm";""
"en";"en,any";"/docs/projects/cnect/9/215219/080/deliverables/d3-1-3-defining-the-features-wsml-dl.pdf";"D3.1.3 Defining Features WSML-DL";"relatedPrint";"ppm";""
