"projectID";"physUrl";"id";"availableLanguages";"status";"archivedDate";"type";"source";"represents"
"315592";"http://www.injectionhotwire.com/";"bbd4affb34a8e79bc7c0588caee76d97";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"265128";"http://www.inarmeraproject.am";"4715c7177cbe362330b2074768555456";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"621219";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/driving-hydrogen-fuel-cell-vehicles-market";"dbadc734edf96174c5f356cbf9a08134";"en";"";"";"relatedStory";"rtd";"project"
"316205";"http://www.cropsustain.si/";"7f077e4735a7304b732a88201ba81e62";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"604853";"http://www.genobox.eu";"2c6d747e1e79babd724c3f9fef981e0d";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"604853";"https://web.archive.org/web/20201230010513/http://www.genobox.eu/ns/";"534fa2958ab9604a87be6ef811486c20";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"604853";"http://www.genobox.eu/ns/";"8cf7a094ba0e21173fc538871c552545";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"263963";"http://www.cuvito.com";"17662a1cc879688c1fcae008ee8170c4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"263963";"http://www.cuvito.eu";"9ba247c333f167711ea3f04459138ba3";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"222470";"http://www.seaweedforhealth.org/";"73c9f55d343cca8e485e8da18ca59286";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"232325";"http://www.bovinose.eu/";"b9a46eb74c9dbc757e726c7f51dee335";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"247641";"https://www.uni-muenster.de/forschungaz/project/4933";"7ea4bb08af3c16a90082b00e2cfd750c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"631396";"http://www.nanoscience.imdea.org/research/projects/item/memotumcellmach-metallodrugs-to-modulate-tumour-cell-machinery";"5f14df4a5a7496ff53ac555bd2535667";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"editorial";"project"
"261440";"http://www.healthinc.eu";"b4ea2eb0a35b09159583e9e621edee7e";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"605353";"http://optimizr.eu/";"fc0653cbd68b5798a4845d2d53b50d54";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"605353";"http://optimizr.eu/";"fc0653cbd68b5798a4845d2d53b50d54";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"247706";"http://www.ist-mains.eu/";"1866568298bc131a00dde07c9e4f5fef";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"247706";"https://arquivo.pt/wayback/20141125015005/http://ist-autoi.eu/";"f90e06d914ecc29eb53e765abf0e859a";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"243719";"http://www.design4children.eu";"1cd34051c4b0c1478fdc4dc4d2b8cc31";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315488";"http://www.Cleanward.eu";"f5aef9756a01ee29611b1c59f36bbe64";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315488";"http://www.cleanward.eu/";"10d2a010e8be9b6010c05c9697a2f0c2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"267897";"http://www.eu-athene.de/";"3896b26a427417d409555fc408b95693";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"604884";"http://www.poolsafeweb.com/";"bab4ba030ee650331528f70de4eb0a09";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"339347";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/navigating-around-bees-point-view";"e9a5b2ffd6d63af953bc6d1b8ffc506b";"en";"";"";"relatedStory";"rtd";"project"
"222286";"http://www.cleanfruit.eu/";"2090d2ecd24d07b2c487faabf01fd000";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"286572";"http://www.uv-mon.eu";"dff70822d52f6edee97906260f790bf7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"304985";"http://www.developakure.eu";"77683ad04db616769a3f3ec3ca4f7206";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"232087";"http://www.qualvivo.eu";"e81a16189baf4fa84f56b9f91d55c74c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"285034";"http://www.ifreact.eu/";"27b0dc5a8958ac145cb905f307d1f148";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"285034";"http://www.ifreact.eu/";"27b0dc5a8958ac145cb905f307d1f148";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"251373";"http://insysm.polsl.pl/";"43f9933168241d3344a2740404f53b4d";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"247547";"http://www.brighton.ac.uk/lhp-research-groups/pharmacy-health-and-biomolecular-sciences/biomaterials/index.aspx";"cff25e327c9d7181d410f1b1d193ede2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"603509";"http://www.cobalt-fp7.eu/";"a71035b7e8584f9479952ff40248b2ae";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"603509";"http://www.cobalt-fp7.eu/";"a71035b7e8584f9479952ff40248b2ae";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"295036";"http://blogs.coventry.ac.uk/ctmee/";"3782af515a3ed5644fef85ecef8fcf42";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"331969";"http://urbanetworks.wordpress.com/";"728fbebf504945d73ab62af8f1f1b2cb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"281608";"http://www.eumbrella.org/timer.html";"bddddfcae745ae8479fb911cfe187d69";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"281608";"http://www.eumbrella.org/timer.html";"bddddfcae745ae8479fb911cfe187d69";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"284550";"http://www.dntcd-project.eu/";"36a28e39e2638d41885a455bf686cffa";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"263218";"http://plasmon.elte.hu";"eaecb9f08c37475a14d832ca83ea6f99";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"300710";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/combing-through-polycomb-clues";"ff89af4befffe93b37c862cf2b09764a";"en";"";"";"relatedStory";"rtd";"project"
"262519";"http://www.seaweedforhealth.org/swafax";"6ac98f8ade335835bb5b7da94b87e1d2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"314272";"http://www.atinsulate.eu/";"5ddefe6b89a2c2b0492115a53cee73ee";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"314272";"http://www.atinsulate.eu/";"5ddefe6b89a2c2b0492115a53cee73ee";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"256585";"http://akademik.bahcesehir.edu.tr/vectra/";"ad79bea867dde744d31dbeba84806d28";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"228490";"http://www.nanobond.org";"da8d9c5a22fc251e6414daebf8d45528";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"304153";"http://www.cmpe.boun.edu.tr";"341fc6a54f4f519b580b5b7129079a18";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"249390";"https://arquivo.pt/url/search?l=en&q=http://www.ucl.ac.uk/euroevol";"c2cc14f146827825985768b2f61319de";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"249390";"http://www.ucl.ac.uk/euroevol";"79d8be5d9a83a8957502b9bee3cdede7";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"222462";"http://reduxdo.pera.com/";"53029f24f2f6ed672734425201d22c6b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"277624";"http://S.L.";"01500084606ed5fd27851a1a2bd26376";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"277624";"http://www.efficientheat.eu/";"23d8540631f5dd74fb775b04b9648a13";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"306125";"http://clinicaltrials.gov/show/NCT01856296";"175135128cbf952a572255835937f249";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"258759";"http://www.ascmicroplat.eu";"9bd881f57c1685f6f7018ae6400a16eb";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"266417";"http://www.costafrica.eu";"a355af0aa5979373147b322260e845e7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"266417";"http://www.costafrica.eu";"a355af0aa5979373147b322260e845e7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"262327";"http://ultracleanpipe.com";"5215948d2a2b15c770c9b45738ea3c1c";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"332020";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/modelling-essential-genes-microbial-life";"8ed01b10bf821ce662fcd9a977fcf758";"en";"";"";"relatedStory";"rtd";"project"
"331107";"http://www.danielerotolo.com/netgenesis";"b5966dcc6a8474f173c8fb38b98c1232";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"261670";"http://www.conphirmer.eu";"38ff8c09adbdd7e2fd84473ceca3bf6e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"232533";"http://www.sorbent.lt";"7452d16f51f6d5ccf172a9214e5a3de2";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"286978";"http://www.biocat.bioenergy2020.eu";"f906986afd5f492e314ca049f5f0eab9";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"315550";"http://www.biosonic-fp7.eu/";"3f284f17ec17dc34d713631d34906ccc";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"222305";"http://torchwood.pera.com/";"9fd1fa15077781445c5e34a98542eb10";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"215143";"http://www.thinkingcars.com";"50fdeda4bfee06d6523e95af822fb230";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"ppm";"project"
"314861";"http://www.fallwatch-demo.eu";"f2b5cd56c5a3e4e135f789f4ea78875b";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"285092";"http://www.avertproject.eu";"4d6746e6ee50c4bde928e46a5c47c0e5";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285092";"https://arquivo.pt/wayback/20200223084625/http://avertproject.eu/";"287e87235866a052f7bde2338b8753ee";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"285092";"http://avertproject.eu/";"7213d8ca556c90f078548ecbff1861c8";"en";"invalid";"2021-12-02 12:47:09";"relatedWebsite";"corda";"project"
"286220";"http://www.oceansurface.eu";"5a5e9d4406cd2f52a1c9ff1bdb999713";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"286220";"http://www.oceansurface.eu/about/";"b111ba21ca890a27d710339709240e1f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"286828";"http://www.dockingassist.eu";"ae6be710b783651c68456cd279cba76e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"605729";"http://sodsat-project.com/";"ec134b9198382913df0f1fa800105d67";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"607220";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/better-flood-warnings-over-phone";"d4860255b04b1a543d91202d31aae880";"en";"";"";"relatedStory";"rtd";"project"
"263246";"http://www.ksat.no/node/1";"7f116eb6e170be3459a6055a01450fb9";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"263246";"http://seau.ksat.no/";"1f71c8c7600fe16485880ad5c6be5ed6";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"232391";"http://www.trackbocs.com/";"20ecf7bc7ac064b0fdde7650e51561a5";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"212430";"http://www.w3.org/2008/MobiWeb20";"bceeae7a2abde8accad161effdad586d";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"ppm";"project"
"231196";"http://www.leakdetect.org";"04a8265b1e9385a984a3e9f32820bde2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"222111";"http://www.legiotex.eu/";"83c3dd996a1a5b675561c570e6e0bae4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"262101";"http://www.rapidcool.eu";"1ef9a9936be947f58c176c261630f13c";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"285166";"http://www.corepol.eu";"03206b35d4c8b1b60266fdc94217baaa";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"315233";"http://www.n-chitopack.eu";"0c6beea89e470b5e7140f90ed4dfc596";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"606061";"http://www.aquafarmcontrol.no";"f2d79f5386b85883423a3f72cfe8dffa";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"285854";"http://www.carbgrowth.eu";"2e63c34b86c370ac17b66f746003a5bb";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"285854";"https://web.archive.org/web/20150925105129/http://www.carbgrowth.eu/";"f5e39d4b7fe3f59175860fc46c5f47a4";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"285854";"http://www.carbgrowth.eu/";"998221b3779e1ed7db981f72e7fbcef5";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"230803";"http://www.sams.ac.uk";"a0a53feaadf8c9bd6e15caa653346923";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"262256";"https://web.archive.org/web/20141217014440/http://cleanhatch.net/";"4173bcc766165680b73fa208cc20a2ec";"en";"webArchive";"2023-12-05 00:00:00";"relatedWebsite";"editorial";"project"
"262256";"http://www.cleanhatch.net";"94d031a80a02d97dcb8e57484595e33a";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"311904";"http://www.TRANSDOTT.eu";"b8e416b5a1f2bae1b2f1c075d4c236bb";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"605286";"http://recoice.eu/";"95a9e78c5889241f1ad8c46fef42aa34";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"606496";"http://www.aquamms.com/";"9a08ed87a8b5fe910253cdfb0d6f3888";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"606496";"https://arquivo.pt/wayback/20160314100858/http://aquamms.com/";"62a07333a26008bc0c87d8aa1d861d26";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"245238";"http://www.eatip.eu/default.asp";"2d90b776e877d9903d7ab9d16261dc83";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"612958";"http://findit.pepite.be";"1f7493690f6af183785156c4c53b9c45";"en";"invalid";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"315629";"http://bridgemon.zag.si";"6a36932850fc0be3ab441a4ea157156c";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"315629";"http://bridgemon.zag.si/";"b40e32c291150040585e033231a46f18";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"315629";"https://arquivo.pt/wayback/20170707150436/http://bridgemon.zag.si/";"fb4ecbf26eaabf10408212f550ac8dc3";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"314347";"http://www.ee-wise.eu/";"19ee3aaaeb0ef747ecd5d31fb865e264";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"612955";"http://www.finmap-fp7.eu/";"8cba097b267761e684dfeb2fb5781a88";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"216104";"http://www.sferaproject.eu/";"c92471bb933f13305cd579039ee69413";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"ppm";"project"
"216104";"https://arquivo.pt/wayback/20090901155427/http://www.sferaproject.eu/";"3bd8cf0e736835f51c0cb184b6ee4126";"en";"webArchive";"2024-02-02 00:00:00";"relatedWebsite";"editorial";"project"
"232257";"http://www.cutewall.eu/";"55ec809dfa804048194f38e1770928c8";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"232523";"http://www.nozzleinspect.eu";"0027c2abcab0bed73be19c9be3ecb6b3";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"218366";"http://smartcatch.pera.com";"1ad7d585d48faa6cd9696dea2c0348cd";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"218366";"http://smartcatch.pera.com/";"6be4c4b8dc35e08c30b966be45d30bb5";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"266002";"http://www.repaoc.org/insard.";"260544176ec6540a66b8447c9e57878e";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"304007";"http://secondarycities.wordpress.com/";"d2e874f9e83a821251f97ee97360d166";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"229328";"http://www.redontap.com";"4eabd8158b1e4ebf6a7aea6bd9ccfdd1";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"229328";"http://www.redontap.com";"4eabd8158b1e4ebf6a7aea6bd9ccfdd1";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"sesam";"project"
"229328";"http://www.redontap.com";"4eabd8158b1e4ebf6a7aea6bd9ccfdd1";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"601722";"http://www.t-control.info";"50b5bb865376b8a360173056ea20835f";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"601958";"http://www.supersist-project.eu/";"8188011b3d0ba2baa59438349b5c8779";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"601958";"https://arquivo.pt/url/search?l=en&q=http://www.supersist-project.eu";"15612a19866358dbe99213bfe12f5b84";"en";"webArchive";"2023-11-06 00:00:00";"relatedWebsite";"editorial";"project"
"626386";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/targeted-treatment-colorectal-cancer";"9d80b1b83b56f2ae9e80192ae6e19532";"en";"";"";"relatedStory";"rtd";"project"
"317052";"http://www.ib2.ineb.up.pt/";"86f68f3edf2975ec8d46602ac37725a1";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"309712";"https://ec.europa.eu/research-and-innovation/en/projects/success-stories/all/repairable-brain-cell-reprogramming-halt-neurodegenerative-disease";"7e1b786375df3f4525560ecc1036feec";"en";"";"";"relatedStory";"rtd";"project"
"262127";"http://trem-end.ibv.org/";"0211472152227245cafcdbc5e94120b4";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"304774";"http://www.okravision.eu";"46408018c8f242c4cdde9f1c074fbbf2";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"304774";"http://www.okravision.eu/";"6b276d4a1b9ec69cbabb8e7ce0eccb47";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"308356";"http://www.orfeus.org";"cf5d05bc6a24579a052540a446654971";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"308356";"http://www.orfeus.org";"cf5d05bc6a24579a052540a446654971";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"corda";"project"
"315222";"http://www.rosei.eu";"cd3506786bd3d211bdb872c2ad88a135";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"315222";"http://www.rosei.eu/";"7e2ebf6b02ffd95790f9022e30838409";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"corda";"project"
"619211";"http://www.eep.eu2013.vu.lt/";"0c5fa21e6bac2b6e0138da80200eedea";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"620745";"http://www.sapgeric.eu2013.vu.lt/";"e4fc2e647efedab5a2a430634e7d3d3d";"en";"legacy";"2021-12-03 00:00:00";"relatedWebsite";"sesam";"project"
"243452";"http://www.musselsaliveproject.com/";"b930c6a37712c4ba00b9fe2b5e1c4609";"en";"invalid";"2022-04-26 00:00:00";"relatedWebsite";"corda";"project"
"244541";"http://www.practis.org";"a8cdc27ba6053c4d0551874f0aa44a1a";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
"259848";"http://www.acusep.fi";"1cb082ec7e90d7f26eaafba27fa5afc7";"en";"invalid";"2021-11-16 00:00:00";"relatedWebsite";"sesam";"project"
